,day,latitude_1,longitude_1,latitude_2,longitude_2
186449,2020-04-07,41.88793634964248,8.665274686591571,43.40835571289062,5.255361157794332
182512,2020-04-07,34.198437706898844,-118.35662841796879,33.44082641601562,-112.00308837890628
180719,2020-04-07,-34.07200182898572,148.8103294372559,-35.55152505131093,149.9326990005818
200654,2020-04-07,46.602328025688564,-120.0732192993164,46.56331725039724,-120.5011367797852
199618,2020-04-07,48.51004028320312,-123.0256770207332,48.500961045087394,-123.0228062679893
204614,2020-04-07,30.814881405587922,-90.34008178710934,33.63180541992188,-84.40341871611923
181974,2020-04-07,-34.183181762695305,150.8166690748565,-34.073959350585945,149.94050940688783
189332,2020-04-07,-33.82071284924524,151.1928176879883,-33.92810886189091,150.99901199340817
199100,2020-04-07,42.19853210449219,-83.3738084272905,36.14376262082892,-86.67634355260971
186677,2020-04-07,29.5264892578125,106.87827477088341,28.28886387711864,106.9438799689798
180452,2020-04-07,41.96905517578125,-87.90529424493963,43.33696785619704,-95.11433192661829
187619,2020-04-07,35.529052734375,139.8944664001465,35.480951858779136,139.8251018118351
191456,2020-04-07,47.43910217285156,-122.30804443359379,42.28477478027344,-83.32299665971237
181470,2020-04-07,-34.824425648834726,-58.52354049682617,25.78146724377648,-80.4236012584758
195498,2020-04-07,33.44089314088983,-112.0072968152105,38.89096069335938,-77.05840401027513
208047,2020-04-07,29.495404776880303,106.88113941865808,27.99842834472656,106.9599327674279
179446,2020-04-07,-37.68189511056676,144.8402272100034,-37.0764832577463,149.2175027598505
182724,2020-04-07,33.983319815942785,134.7740364074707,35.47567749023438,139.82889175415042
181527,2020-04-07,36.07635498046875,-115.1406097412109,42.354389772576795,-83.36611015852105
206039,2020-04-07,41.19235281216896,-95.5505301735618,41.241232661877646,-95.75421420010656
182919,2020-04-07,-31.93423461914062,115.972119140625,-31.28421020507812,117.4002793255974
197596,2020-04-07,53.605972548662606,6.704164392807902,53.96484375,6.8320835658482135
195112,2020-04-07,28.71597290039062,-82.31759878305289,28.25624084472656,-82.37992506760816
196610,2020-04-07,32.971553479210804,-96.83775609853313,32.976242065429695,-96.83981323242188
193183,2020-04-07,38.15817105568061,-85.73891681173575,41.98384094238281,-87.857666015625
195404,2020-04-07,45.58731079101562,-122.60125881288107,47.46098405223782,-122.31790395883421
196549,2020-04-07,36.07365417480469,-115.13826370239259,44.8485655703787,-93.14363060927971
207563,2020-04-07,29.56251525878906,-98.43005253718452,29.67489624023438,-95.31384394719048
206479,2020-04-07,30.299873998609645,-87.54900512695309,30.80854797363281,-87.11371926700367
188949,2020-04-07,37.492520607123936,126.42714127250342,36.30702209472656,126.7598533630371
204424,2020-04-07,42.36975201105667,-71.01179255995635,28.78809007547669,-80.71876077090992
200162,2020-04-07,41.38787841796875,-81.88628456809306,44.85356140136719,-93.15529959542411
194404,2020-04-07,29.52680969238281,-98.28786409818208,29.54035949707031,-98.29684330866888
177043,2020-04-07,35.254614878509,-80.97052391539228,29.684639623609645,-95.32578412224268
185099,2020-04-07,-34.795237395723014,138.6388206481934,-34.7904052734375,138.6419677734375
189942,2020-04-07,52.92951965332031,4.787063598632812,52.376574500132406,3.382925851004464
181795,2020-04-07,34.537570759401476,-117.3322105407715,32.814858646716104,-117.13628652144449
203772,2020-04-07,51.28001403808594,-4.27776439769849,51.43561411712129,-3.746719360351562
203081,2020-04-07,35.87040710449219,-78.79022598266602,29.9776611328125,-95.22841509650738
194604,2020-04-07,41.96904373168945,-87.9018766229803,41.98388671875,-87.88475730202411
199053,2020-04-07,37.61618041992188,-122.37454678149929,40.88915808726165,-112.1081751043146
